Class,Height,Width,Aspect Rateo
8,35,36,1.0285714285714285
12,44,43,0.9772727272727273
5,35,35,1.0
12,42,40,0.9523809523809523
38,88,87,0.9886363636363636
30,72,73,1.0138888888888888
13,33,36,1.0909090909090908
14,133,122,0.9172932330827067
7,45,47,1.0444444444444445
25,64,69,1.078125
4,42,43,1.0238095238095237
36,73,71,0.9726027397260274
3,47,47,1.0
1,41,41,1.0
33,49,47,0.9591836734693877
33,47,45,0.9574468085106383
10,37,36,0.972972972972973
33,31,32,1.032258064516129
7,44,42,0.9545454545454546
8,39,39,1.0
2,39,37,0.9487179487179487
4,55,55,1.0
30,37,40,1.0810810810810811
28,35,39,1.1142857142857143
17,56,53,0.9464285714285714
2,29,29,1.0
4,39,37,0.9487179487179487
12,38,33,0.868421052631579
2,29,27,0.9310344827586207
16,81,76,0.9382716049382716
38,33,34,1.0303030303030303
26,58,60,1.0344827586206897
2,36,36,1.0
2,31,30,0.967741935483871
2,30,30,1.0
7,32,31,0.96875
11,52,55,1.0576923076923077
5,34,36,1.0588235294117647
31,36,39,1.0833333333333333
12,32,32,1.0
12,75,74,0.9866666666666667
13,46,49,1.065217391304348
5,38,38,1.0
25,31,31,1.0
38,43,43,1.0
38,40,37,0.925
2,29,29,1.0
1,76,76,1.0
5,26,29,1.1153846153846154
9,46,48,1.0434782608695652
13,135,72,0.5333333333333333
9,37,37,1.0
12,61,60,0.9836065573770492
1,31,29,0.9354838709677419
12,34,34,1.0
22,31,33,1.064516129032258
17,41,43,1.048780487804878
7,93,94,1.010752688172043
38,32,31,0.96875
25,64,72,1.125
35,48,47,0.9791666666666666
30,74,82,1.1081081081081081
17,31,31,1.0
1,43,41,0.9534883720930233
21,36,36,1.0
8,33,31,0.9393939393939394
6,39,35,0.8974358974358975
7,46,44,0.9565217391304348
13,42,47,1.119047619047619
4,45,44,0.9777777777777777
10,31,31,1.0
11,49,56,1.1428571428571428
10,40,41,1.025
30,68,74,1.088235294117647
38,34,34,1.0
31,44,46,1.0454545454545454
38,26,26,1.0
14,54,54,1.0
8,43,43,1.0
4,43,43,1.0
38,43,43,1.0
8,57,56,0.9824561403508771
35,30,29,0.9666666666666667
12,74,71,0.9594594594594594
9,32,31,0.96875
3,36,36,1.0
8,33,32,0.9696969696969697
1,42,42,1.0
10,62,59,0.9516129032258065
5,28,29,1.0357142857142858
13,55,48,0.8727272727272727
1,53,53,1.0
36,38,38,1.0
42,35,34,0.9714285714285714
7,44,43,0.9772727272727273
1,98,105,1.0714285714285714
26,43,48,1.1162790697674418
13,38,41,1.0789473684210527
2,30,30,1.0
23,40,41,1.025
11,46,50,1.0869565217391304
7,32,33,1.03125
1,33,34,1.0303030303030303
5,36,35,0.9722222222222222
12,31,30,0.967741935483871
13,45,50,1.1111111111111112
8,29,29,1.0
6,48,47,0.9791666666666666
7,30,29,0.9666666666666667
38,68,54,0.7941176470588235
4,42,42,1.0
5,62,62,1.0
3,39,37,0.9487179487179487
18,42,46,1.0952380952380953
8,48,50,1.0416666666666667
35,27,27,1.0
6,43,42,0.9767441860465116
38,28,27,0.9642857142857143
12,32,31,0.96875
2,105,107,1.019047619047619
25,51,51,1.0
1,59,59,1.0
10,46,42,0.9130434782608695
14,43,44,1.0232558139534884
40,76,80,1.0526315789473684
12,31,31,1.0
18,28,32,1.1428571428571428
2,60,59,0.9833333333333333
31,69,73,1.0579710144927537
3,30,29,0.9666666666666667
10,73,73,1.0
13,54,61,1.1296296296296295
17,57,56,0.9824561403508771
1,42,42,1.0
14,73,73,1.0
15,72,68,0.9444444444444444
35,32,32,1.0
22,36,41,1.1388888888888888
12,40,40,1.0
16,53,50,0.9433962264150944
23,112,121,1.0803571428571428
38,42,42,1.0
27,151,167,1.1059602649006623
25,49,50,1.0204081632653061
23,36,39,1.0833333333333333
8,37,38,1.027027027027027
1,58,57,0.9827586206896551
13,38,41,1.0789473684210527
18,27,29,1.0740740740740742
5,70,70,1.0
16,48,48,1.0
25,28,29,1.0357142857142858
4,57,58,1.0175438596491229
4,42,43,1.0238095238095237
2,43,43,1.0
1,26,26,1.0
7,28,28,1.0
38,87,85,0.9770114942528736
40,31,32,1.032258064516129
25,182,200,1.098901098901099
35,50,49,0.98
4,35,32,0.9142857142857143
35,50,49,0.98
36,31,31,1.0
2,87,88,1.0114942528735633
8,39,39,1.0
39,115,112,0.9739130434782609
17,92,92,1.0
1,37,37,1.0
9,65,68,1.0461538461538462
15,73,73,1.0
35,42,41,0.9761904761904762
21,39,42,1.0769230769230769
12,60,60,1.0
35,41,40,0.975609756097561
12,73,72,0.9863013698630136
39,55,54,0.9818181818181818
4,38,36,0.9473684210526315
12,33,34,1.0303030303030303
3,52,51,0.9807692307692307
7,30,29,0.9666666666666667
1,30,30,1.0
13,63,74,1.1746031746031746
1,35,34,0.9714285714285714
31,40,43,1.075
10,43,42,0.9767441860465116
38,42,42,1.0
2,38,39,1.0263157894736843
14,51,52,1.0196078431372548
42,46,45,0.9782608695652174
4,28,30,1.0714285714285714
11,75,85,1.1333333333333333
41,42,41,0.9761904761904762
7,57,58,1.0175438596491229
11,53,50,0.9433962264150944
7,33,34,1.0303030303030303
10,46,47,1.0217391304347827
12,35,40,1.1428571428571428
7,38,36,0.9473684210526315
5,54,57,1.0555555555555556
13,42,44,1.0476190476190477
12,72,72,1.0
13,57,64,1.1228070175438596
40,30,29,0.9666666666666667
6,29,27,0.9310344827586207
3,36,37,1.0277777777777777
2,33,34,1.0303030303030303
1,52,50,0.9615384615384616
4,41,40,0.975609756097561
31,69,74,1.0724637681159421
13,32,35,1.09375
4,52,52,1.0
38,36,36,1.0
11,122,137,1.1229508196721312
9,54,52,0.9629629629629629
16,113,112,0.9911504424778761
38,38,38,1.0
20,29,31,1.0689655172413792
31,32,34,1.0625
2,32,35,1.09375
3,60,59,0.9833333333333333
2,57,56,0.9824561403508771
13,73,81,1.1095890410958904
8,33,33,1.0
33,39,39,1.0
14,58,58,1.0
33,84,85,1.0119047619047619
35,39,38,0.9743589743589743
34,60,59,0.9833333333333333
42,34,35,1.0294117647058822
2,55,56,1.018181818181818
19,60,72,1.2
24,32,38,1.1875
25,36,39,1.0833333333333333
26,45,46,1.0222222222222221
7,46,42,0.9130434782608695
7,39,38,0.9743589743589743
10,39,40,1.0256410256410255
1,95,88,0.9263157894736842
4,49,49,1.0
33,43,42,0.9767441860465116
14,28,27,0.9642857142857143
5,34,33,0.9705882352941176
14,72,62,0.8611111111111112
3,42,42,1.0
10,31,31,1.0
16,36,36,1.0
35,40,40,1.0
5,29,28,0.9655172413793104
23,60,62,1.0333333333333334
10,51,52,1.0196078431372548
12,47,46,0.9787234042553191
2,41,41,1.0
17,30,28,0.9333333333333333
13,46,53,1.1521739130434783
12,130,125,0.9615384615384616
13,83,60,0.7228915662650602
36,41,40,0.975609756097561
17,32,29,0.90625
38,80,64,0.8
38,35,34,0.9714285714285714
1,37,38,1.027027027027027
2,33,33,1.0
17,40,32,0.8
38,48,46,0.9583333333333334
5,57,52,0.9122807017543859
5,30,30,1.0
22,42,46,1.0952380952380953
17,30,29,0.9666666666666667
16,109,108,0.9908256880733946
1,59,57,0.9661016949152542
38,64,54,0.84375
10,52,53,1.0192307692307692
11,86,94,1.0930232558139534
3,29,27,0.9310344827586207
1,48,50,1.0416666666666667
4,33,33,1.0
3,31,30,0.967741935483871
4,37,37,1.0
18,38,37,0.9736842105263158
10,37,38,1.027027027027027
1,42,43,1.0238095238095237
13,53,61,1.150943396226415
17,37,33,0.8918918918918919
39,57,53,0.9298245614035088
9,30,30,1.0
11,38,39,1.0263157894736843
10,31,30,0.967741935483871
38,42,42,1.0
32,27,27,1.0
39,53,52,0.9811320754716981
25,60,70,1.1666666666666667
38,76,76,1.0
1,33,31,0.9393939393939394
4,40,40,1.0
38,54,51,0.9444444444444444
3,54,54,1.0
7,34,33,0.9705882352941176
2,36,38,1.0555555555555556
10,55,60,1.0909090909090908
4,38,38,1.0
25,32,36,1.125
38,32,30,0.9375
3,38,38,1.0
3,31,29,0.9354838709677419
5,32,33,1.03125
3,31,29,0.9354838709677419
5,35,35,1.0
2,35,33,0.9428571428571428
40,36,38,1.0555555555555556
9,41,42,1.024390243902439
11,133,152,1.1428571428571428
8,46,47,1.0217391304347827
39,60,58,0.9666666666666667
9,60,58,0.9666666666666667
13,31,31,1.0
21,45,47,1.0444444444444445
6,32,32,1.0
13,58,67,1.1551724137931034
12,58,59,1.0172413793103448
34,53,48,0.9056603773584906
32,30,30,1.0
3,31,30,0.967741935483871
28,35,37,1.0571428571428572
18,121,121,1.0
13,67,80,1.1940298507462686
25,30,31,1.0333333333333334
38,36,36,1.0
10,36,35,0.9722222222222222
28,37,39,1.054054054054054
11,28,30,1.0714285714285714
7,31,31,1.0
39,28,26,0.9285714285714286
39,79,74,0.9367088607594937
38,34,33,0.9705882352941176
4,33,34,1.0303030303030303
9,58,57,0.9827586206896551
31,35,37,1.0571428571428572
3,36,34,0.9444444444444444
36,41,40,0.975609756097561
19,63,70,1.1111111111111112
4,93,86,0.9247311827956989
8,76,77,1.013157894736842
27,68,72,1.0588235294117647
7,49,47,0.9591836734693877
12,117,117,1.0
25,75,84,1.12
1,43,43,1.0
5,42,41,0.9761904761904762
2,31,30,0.967741935483871
13,43,46,1.069767441860465
9,42,42,1.0
38,43,42,0.9767441860465116
38,44,45,1.0227272727272727
38,45,42,0.9333333333333333
15,33,31,0.9393939393939394
7,31,30,0.967741935483871
8,51,51,1.0
9,34,33,0.9705882352941176
34,41,36,0.8780487804878049
12,44,40,0.9090909090909091
4,31,31,1.0
28,45,49,1.0888888888888888
31,38,40,1.0526315789473684
11,34,40,1.1764705882352942
20,57,58,1.0175438596491229
17,38,38,1.0
30,80,86,1.075
18,58,63,1.0862068965517242
6,70,57,0.8142857142857143
35,63,65,1.0317460317460319
13,46,48,1.0434782608695652
31,69,83,1.2028985507246377
13,36,36,1.0
20,36,36,1.0
8,34,36,1.0588235294117647
20,34,37,1.088235294117647
35,35,35,1.0
30,34,35,1.0294117647058822
1,33,35,1.0606060606060606
13,54,54,1.0
8,45,46,1.0222222222222221
13,39,41,1.0512820512820513
25,93,107,1.1505376344086022
13,74,82,1.1081081081081081
10,82,83,1.0121951219512195
6,36,35,0.9722222222222222
16,96,95,0.9895833333333334
11,33,32,0.9696969696969697
8,115,113,0.9826086956521739
23,46,51,1.108695652173913
4,41,41,1.0
9,44,42,0.9545454545454546
18,81,91,1.123456790123457
35,36,36,1.0
10,37,38,1.027027027027027
31,41,41,1.0
10,31,31,1.0
3,51,48,0.9411764705882353
33,101,100,0.9900990099009901
30,26,32,1.2307692307692308
38,41,39,0.9512195121951219
5,123,123,1.0
4,58,59,1.0172413793103448
33,28,28,1.0
14,46,47,1.0217391304347827
12,31,30,0.967741935483871
8,50,50,1.0
8,61,62,1.0163934426229508
12,111,111,1.0
5,35,36,1.0285714285714285
26,104,104,1.0
10,48,48,1.0
1,71,71,1.0
35,50,48,0.96
14,60,60,1.0
5,44,42,0.9545454545454546
7,56,57,1.0178571428571428
4,54,50,0.9259259259259259
11,46,52,1.1304347826086956
3,31,30,0.967741935483871
28,47,51,1.0851063829787233
2,50,49,0.98
2,38,37,0.9736842105263158
21,47,49,1.0425531914893618
28,52,56,1.0769230769230769
11,49,54,1.1020408163265305
15,41,37,0.9024390243902439
35,28,28,1.0
10,45,43,0.9555555555555556
8,94,94,1.0
2,39,40,1.0256410256410255
3,29,29,1.0
12,36,35,0.9722222222222222
40,50,50,1.0
12,42,38,0.9047619047619048
15,35,36,1.0285714285714285
9,52,53,1.0192307692307692
12,101,98,0.9702970297029703
7,42,44,1.0476190476190477
4,45,45,1.0
14,41,41,1.0
3,42,44,1.0476190476190477
18,62,71,1.1451612903225807
9,56,57,1.0178571428571428
30,31,30,0.967741935483871
9,40,39,0.975
10,75,75,1.0
5,50,49,0.98
42,44,44,1.0
4,33,34,1.0303030303030303
21,29,32,1.103448275862069
13,62,72,1.1612903225806452
39,82,81,0.9878048780487805
4,41,39,0.9512195121951219
8,39,40,1.0256410256410255
4,56,56,1.0
1,31,30,0.967741935483871
28,40,45,1.125
11,47,31,0.6595744680851063
11,46,52,1.1304347826086956
15,37,37,1.0
29,61,67,1.098360655737705
9,120,117,0.975
28,41,44,1.0731707317073171
17,29,29,1.0
26,65,69,1.0615384615384615
7,45,45,1.0
8,39,45,1.1538461538461537
24,69,76,1.1014492753623188
9,49,48,0.9795918367346939
35,67,70,1.044776119402985
7,47,42,0.8936170212765957
4,30,29,0.9666666666666667
5,33,32,0.9696969696969697
14,54,54,1.0
36,52,52,1.0
38,57,49,0.8596491228070176
13,55,62,1.1272727272727272
4,34,32,0.9411764705882353
3,32,31,0.96875
5,33,32,0.9696969696969697
1,67,69,1.0298507462686568
3,33,33,1.0
26,44,47,1.0681818181818181
21,38,39,1.0263157894736843
8,48,49,1.0208333333333333
4,33,32,0.9696969696969697
1,85,84,0.9882352941176471
25,123,124,1.008130081300813
8,62,64,1.032258064516129
6,29,29,1.0
5,43,42,0.9767441860465116
38,40,40,1.0
18,41,43,1.048780487804878
3,36,37,1.0277777777777777
7,93,93,1.0
4,30,30,1.0
32,32,30,0.9375
9,50,53,1.06
38,40,40,1.0
15,47,46,0.9787234042553191
12,31,36,1.1612903225806452
2,47,45,0.9574468085106383
5,65,63,0.9692307692307692
4,51,49,0.9607843137254902
5,42,39,0.9285714285714286
26,55,61,1.1090909090909091
38,44,44,1.0
3,31,30,0.967741935483871
33,29,30,1.0344827586206897
4,27,27,1.0
25,80,82,1.025
25,38,40,1.0526315789473684
2,56,55,0.9821428571428571
11,97,105,1.0824742268041236
11,51,53,1.0392156862745099
20,42,46,1.0952380952380953
0,36,35,0.9722222222222222
5,40,39,0.975
12,44,40,0.9090909090909091
2,69,69,1.0
7,74,71,0.9594594594594594
27,143,157,1.097902097902098
28,49,53,1.0816326530612246
16,30,30,1.0
25,119,125,1.050420168067227
25,26,28,1.0769230769230769
4,30,29,0.9666666666666667
38,39,41,1.0512820512820513
35,30,30,1.0
12,34,34,1.0
10,88,86,0.9772727272727273
9,27,26,0.9629629629629629
7,33,32,0.9696969696969697
9,34,33,0.9705882352941176
9,51,52,1.0196078431372548
10,53,54,1.0188679245283019
9,72,72,1.0
27,50,52,1.04
10,38,42,1.105263157894737
13,41,45,1.0975609756097562
13,44,49,1.1136363636363635
19,34,36,1.0588235294117647
13,36,37,1.0277777777777777
10,41,43,1.048780487804878
25,58,62,1.0689655172413792
5,29,29,1.0
34,87,88,1.0114942528735633
3,32,34,1.0625
28,44,46,1.0454545454545454
38,36,34,0.9444444444444444
2,40,40,1.0
5,31,30,0.967741935483871
12,56,57,1.0178571428571428
38,84,85,1.0119047619047619
5,39,37,0.9487179487179487
4,54,53,0.9814814814814815
34,36,36,1.0
38,34,34,1.0
17,38,32,0.8421052631578947
7,62,62,1.0
25,71,76,1.0704225352112675
17,34,34,1.0
1,54,55,1.0185185185185186
13,40,43,1.075
25,44,47,1.0681818181818181
7,32,31,0.96875
27,72,80,1.1111111111111112
17,33,31,0.9393939393939394
13,41,45,1.0975609756097562
3,59,55,0.9322033898305084
40,49,52,1.0612244897959184
2,48,48,1.0
9,28,29,1.0357142857142858
8,44,40,0.9090909090909091
2,29,26,0.896551724137931
9,41,40,0.975609756097561
9,44,44,1.0
17,44,41,0.9318181818181818
9,52,52,1.0
35,32,31,0.96875
14,74,64,0.8648648648648649
12,41,50,1.2195121951219512
10,34,33,0.9705882352941176
27,36,36,1.0
3,28,27,0.9642857142857143
38,41,42,1.024390243902439
30,85,97,1.1411764705882352
7,34,33,0.9705882352941176
7,54,51,0.9444444444444444
38,38,33,0.868421052631579
5,30,31,1.0333333333333334
34,36,36,1.0
36,36,37,1.0277777777777777
4,37,36,0.972972972972973
2,58,58,1.0
26,51,52,1.0196078431372548
17,40,37,0.925
3,41,39,0.9512195121951219
10,60,60,1.0
2,34,35,1.0294117647058822
7,41,42,1.024390243902439
17,54,53,0.9814814814814815
3,32,32,1.0
5,28,31,1.1071428571428572
13,51,55,1.0784313725490196
12,41,44,1.0731707317073171
35,46,48,1.0434782608695652
1,32,30,0.9375
1,35,37,1.0571428571428572
11,46,50,1.0869565217391304
7,49,52,1.0612244897959184
33,38,38,1.0
14,72,72,1.0
38,111,88,0.7927927927927928
2,54,53,0.9814814814814815
9,36,34,0.9444444444444444
18,46,48,1.0434782608695652
1,49,46,0.9387755102040817
30,129,152,1.178294573643411
35,25,27,1.08
10,119,110,0.9243697478991597
31,54,57,1.0555555555555556
7,69,64,0.927536231884058
25,33,35,1.0606060606060606
28,85,96,1.1294117647058823
38,68,64,0.9411764705882353
0,70,65,0.9285714285714286
38,35,33,0.9428571428571428
12,121,122,1.0082644628099173
28,55,63,1.1454545454545455
12,32,34,1.0625
9,31,32,1.032258064516129
3,55,55,1.0
30,39,44,1.1282051282051282
2,33,32,0.9696969696969697
11,72,81,1.125
13,39,41,1.0512820512820513
23,43,48,1.1162790697674418
1,31,30,0.967741935483871
1,42,42,1.0
28,42,44,1.0476190476190477
22,68,80,1.1764705882352942
7,35,36,1.0285714285714285
38,44,42,0.9545454545454546
2,40,40,1.0
38,32,32,1.0
33,70,69,0.9857142857142858
9,92,95,1.0326086956521738
13,123,134,1.089430894308943
9,54,54,1.0
4,30,31,1.0333333333333334
16,42,42,1.0
13,39,39,1.0
25,52,59,1.1346153846153846
30,40,40,1.0
13,58,60,1.0344827586206897
41,36,33,0.9166666666666666
10,33,32,0.9696969696969697
18,61,62,1.0163934426229508
5,32,32,1.0
13,35,38,1.0857142857142856
2,87,84,0.9655172413793104
3,32,33,1.03125
26,38,42,1.105263157894737
0,72,68,0.9444444444444444
15,48,46,0.9583333333333334
12,35,35,1.0
5,29,29,1.0
39,42,43,1.0238095238095237
1,103,98,0.9514563106796117
4,31,31,1.0
8,49,46,0.9387755102040817
26,100,106,1.06
35,38,38,1.0
1,47,45,0.9574468085106383
14,46,47,1.0217391304347827
38,58,58,1.0
25,43,45,1.0465116279069768
2,46,46,1.0
4,56,55,0.9821428571428571
25,96,105,1.09375
30,96,111,1.15625
14,69,60,0.8695652173913043
23,54,61,1.1296296296296295
1,60,61,1.0166666666666666
3,28,29,1.0357142857142858
1,40,39,0.975
37,39,37,0.9487179487179487
23,48,51,1.0625
4,35,35,1.0
25,56,56,1.0
37,27,27,1.0
9,82,84,1.024390243902439
13,75,86,1.1466666666666667
23,65,73,1.123076923076923
19,32,33,1.03125
12,47,47,1.0
10,67,68,1.0149253731343284
25,47,50,1.0638297872340425
40,50,50,1.0
3,51,49,0.9607843137254902
13,37,40,1.0810810810810811
7,48,45,0.9375
1,38,39,1.0263157894736843
12,42,36,0.8571428571428571
9,36,36,1.0
1,77,79,1.025974025974026
13,44,48,1.0909090909090908
36,34,34,1.0
12,44,46,1.0454545454545454
5,42,43,1.0238095238095237
18,31,34,1.096774193548387
13,92,96,1.0434782608695652
40,30,30,1.0
42,56,58,1.0357142857142858
35,40,40,1.0
4,37,36,0.972972972972973
11,80,87,1.0875
33,49,49,1.0
31,44,46,1.0454545454545454
28,52,50,0.9615384615384616
2,65,68,1.0461538461538462
8,74,74,1.0
18,67,69,1.0298507462686568
5,44,44,1.0
18,60,62,1.0333333333333334
1,52,47,0.9038461538461539
12,44,40,0.9090909090909091
38,72,71,0.9861111111111112
31,33,35,1.0606060606060606
18,108,124,1.1481481481481481
11,61,65,1.0655737704918034
32,28,27,0.9642857142857143
13,60,67,1.1166666666666667
34,57,57,1.0
27,33,34,1.0303030303030303
31,69,73,1.0579710144927537
39,86,87,1.0116279069767442
3,32,32,1.0
18,68,76,1.1176470588235294
34,96,88,0.9166666666666666
11,117,129,1.1025641025641026
7,47,46,0.9787234042553191
28,34,37,1.088235294117647
10,35,34,0.9714285714285714
7,60,59,0.9833333333333333
28,75,85,1.1333333333333333
10,28,30,1.0714285714285714
2,82,82,1.0
2,50,49,0.98
10,27,27,1.0
5,38,37,0.9736842105263158
35,27,26,0.9629629629629629
35,36,35,0.9722222222222222
4,58,58,1.0
12,52,47,0.9038461538461539
25,94,95,1.0106382978723405
1,86,84,0.9767441860465116
6,34,33,0.9705882352941176
10,32,31,0.96875
21,40,44,1.1
26,191,208,1.0890052356020943
17,39,37,0.9487179487179487
8,55,54,0.9818181818181818
42,28,29,1.0357142857142858
10,107,104,0.9719626168224299
2,45,45,1.0
13,50,54,1.08
8,33,33,1.0
11,63,71,1.126984126984127
3,29,30,1.0344827586206897
13,57,69,1.2105263157894737
15,42,38,0.9047619047619048
28,39,43,1.1025641025641026
18,59,61,1.0338983050847457
16,49,49,1.0
11,108,119,1.1018518518518519
13,39,41,1.0512820512820513
14,74,63,0.8513513513513513
25,38,39,1.0263157894736843
39,57,51,0.8947368421052632
5,49,50,1.0204081632653061
38,37,37,1.0
12,34,37,1.088235294117647
31,52,54,1.0384615384615385
18,26,30,1.1538461538461537
25,60,62,1.0333333333333334
11,55,58,1.0545454545454545
10,36,40,1.1111111111111112
34,31,34,1.096774193548387
12,29,30,1.0344827586206897
10,31,30,0.967741935483871
38,37,36,0.972972972972973
1,49,49,1.0
29,70,74,1.0571428571428572
22,40,41,1.025
12,40,48,1.2
38,46,48,1.0434782608695652
14,96,97,1.0104166666666667
39,134,134,1.0
13,108,119,1.1018518518518519
8,39,39,1.0
25,28,28,1.0
7,38,39,1.0263157894736843
2,40,44,1.1
25,71,76,1.0704225352112675
31,39,39,1.0
10,32,31,0.96875
13,30,32,1.0666666666666667
1,36,33,0.9166666666666666
15,39,39,1.0
4,39,38,0.9743589743589743
9,69,69,1.0
31,35,37,1.0571428571428572
16,33,32,0.9696969696969697
12,32,33,1.03125
13,56,61,1.0892857142857142
28,52,58,1.1153846153846154
25,136,151,1.1102941176470589
3,75,74,0.9866666666666667
5,32,32,1.0
28,90,99,1.1
36,65,64,0.9846153846153847
21,50,53,1.06
33,100,93,0.93
34,40,39,0.975
35,53,53,1.0
2,84,93,1.1071428571428572
18,92,99,1.076086956521739
13,44,46,1.0454545454545454
9,30,28,0.9333333333333333
18,52,56,1.0769230769230769
8,26,27,1.0384615384615385
13,43,43,1.0
7,98,97,0.9897959183673469
40,93,98,1.053763440860215
15,46,42,0.9130434782608695
12,45,46,1.0222222222222221
7,53,54,1.0188679245283019
3,28,26,0.9285714285714286
14,80,71,0.8875
31,36,40,1.1111111111111112
8,42,41,0.9761904761904762
10,65,64,0.9846153846153847
4,69,64,0.927536231884058
12,41,41,1.0
2,37,35,0.9459459459459459
11,38,40,1.0526315789473684
7,32,33,1.03125
13,63,70,1.1111111111111112
1,58,44,0.7586206896551724
4,140,142,1.0142857142857142
14,50,49,0.98
13,30,32,1.0666666666666667
3,37,36,0.972972972972973
4,71,72,1.0140845070422535
14,43,43,1.0
35,28,29,1.0357142857142858
33,38,38,1.0
2,30,31,1.0333333333333334
34,68,69,1.0147058823529411
4,59,61,1.0338983050847457
8,40,40,1.0
23,58,59,1.0172413793103448
0,48,47,0.9791666666666666
25,46,51,1.108695652173913
35,35,34,0.9714285714285714
6,70,67,0.9571428571428572
18,67,68,1.0149253731343284
2,78,82,1.0512820512820513
28,61,68,1.1147540983606556
11,53,56,1.0566037735849056
13,123,69,0.5609756097560976
38,56,47,0.8392857142857143
9,45,44,0.9777777777777777
2,26,28,1.0769230769230769
3,52,50,0.9615384615384616
7,36,36,1.0
11,85,98,1.1529411764705881
5,38,37,0.9736842105263158
21,60,72,1.2
9,83,84,1.0120481927710843
26,28,30,1.0714285714285714
13,36,38,1.0555555555555556
25,36,37,1.0277777777777777
34,74,64,0.8648648648648649
4,39,42,1.0769230769230769
25,59,61,1.0338983050847457
42,43,41,0.9534883720930233
6,44,42,0.9545454545454546
11,49,53,1.0816326530612246
18,49,57,1.163265306122449
8,45,46,1.0222222222222221
10,35,35,1.0
22,28,32,1.1428571428571428
30,44,49,1.1136363636363635
13,40,47,1.175
1,37,37,1.0
5,29,28,0.9655172413793104
8,44,42,0.9545454545454546
35,40,39,0.975
30,60,67,1.1166666666666667
2,53,58,1.0943396226415094
14,142,130,0.9154929577464789
1,83,86,1.036144578313253
30,75,86,1.1466666666666667
16,51,51,1.0
17,30,29,0.9666666666666667
11,45,29,0.6444444444444445
20,29,29,1.0
3,42,41,0.9761904761904762
14,95,84,0.8842105263157894
42,31,31,1.0
2,99,99,1.0
12,29,33,1.1379310344827587
4,60,59,0.9833333333333333
13,43,52,1.2093023255813953
36,32,31,0.96875
3,27,27,1.0
25,63,65,1.0317460317460319
1,55,53,0.9636363636363636
37,27,27,1.0
13,39,38,0.9743589743589743
12,43,44,1.0232558139534884
3,33,32,0.9696969696969697
17,43,27,0.627906976744186
28,37,39,1.054054054054054
42,31,29,0.9354838709677419
35,40,39,0.975
4,34,33,0.9705882352941176
17,35,35,1.0
8,81,75,0.9259259259259259
13,33,35,1.0606060606060606
1,50,49,0.98
17,40,35,0.875
21,33,35,1.0606060606060606
17,28,27,0.9642857142857143
1,83,83,1.0
12,53,54,1.0188679245283019
31,31,35,1.1290322580645162
7,39,39,1.0
7,31,30,0.967741935483871
8,39,41,1.0512820512820513
31,92,101,1.0978260869565217
22,28,29,1.0357142857142858
2,71,76,1.0704225352112675
13,43,48,1.1162790697674418
9,30,29,0.9666666666666667
16,32,30,0.9375
10,46,45,0.9782608695652174
9,39,39,1.0
10,27,27,1.0
1,36,38,1.0555555555555556
14,54,54,1.0
35,33,33,1.0
38,61,56,0.9180327868852459
25,84,97,1.1547619047619047
8,27,29,1.0740740740740742
5,29,28,0.9655172413793104
14,104,107,1.0288461538461537
4,40,40,1.0
2,36,34,0.9444444444444444
2,70,69,0.9857142857142858
23,76,88,1.1578947368421053
5,54,51,0.9444444444444444
1,65,64,0.9846153846153847
9,41,43,1.048780487804878
25,36,38,1.0555555555555556
20,35,37,1.0571428571428572
10,32,33,1.03125
35,76,79,1.0394736842105263
11,54,57,1.0555555555555556
28,69,73,1.0579710144927537
23,56,61,1.0892857142857142
29,39,39,1.0
28,38,41,1.0789473684210527
8,35,36,1.0285714285714285
15,87,74,0.8505747126436781
1,44,43,0.9772727272727273
1,33,31,0.9393939393939394
24,51,55,1.0784313725490196
10,34,35,1.0294117647058822
13,69,64,0.927536231884058
19,45,47,1.0444444444444445
12,56,56,1.0
9,64,63,0.984375
38,52,52,1.0
9,32,32,1.0
7,47,49,1.0425531914893618
31,46,53,1.1521739130434783
10,34,32,0.9411764705882353
38,29,30,1.0344827586206897
18,98,111,1.1326530612244898
16,31,30,0.967741935483871
1,45,46,1.0222222222222221
4,34,34,1.0
10,35,37,1.0571428571428572
6,26,26,1.0
32,45,47,1.0444444444444445
5,38,38,1.0
25,117,139,1.188034188034188
10,71,71,1.0
34,31,28,0.9032258064516129
18,52,53,1.0192307692307692
15,38,34,0.8947368421052632
8,32,34,1.0625
8,44,43,0.9772727272727273
5,46,47,1.0217391304347827
0,69,70,1.0144927536231885
33,69,72,1.0434782608695652
2,44,44,1.0
2,38,37,0.9736842105263158
14,46,45,0.9782608695652174
10,30,31,1.0333333333333334
2,53,52,0.9811320754716981
23,61,68,1.1147540983606556
31,93,103,1.10752688172043
19,43,48,1.1162790697674418
12,57,57,1.0
8,33,34,1.0303030303030303
12,49,48,0.9795918367346939
1,30,27,0.9
28,69,76,1.1014492753623188
42,35,34,0.9714285714285714
13,68,73,1.0735294117647058
2,42,43,1.0238095238095237
34,36,36,1.0
6,70,64,0.9142857142857143
32,40,37,0.925
2,31,30,0.967741935483871
5,52,53,1.0192307692307692
4,72,73,1.0138888888888888
8,36,35,0.9722222222222222
22,30,31,1.0333333333333334
31,34,35,1.0294117647058822
10,30,33,1.1
7,37,35,0.9459459459459459
13,26,28,1.0769230769230769
8,64,65,1.015625
2,31,30,0.967741935483871
